w,day1,day2,day3,day4,day5,day6
1000.8985,0.08795,0.09786,0.106,0.09786,0.10873,0.07864
998.96998,0.08817,0.09823,0.10617,0.09815,0.10907,0.07902
997.04147,0.08829,0.09853,0.10631,0.09838,0.10928,0.07928
995.11296,0.08829,0.09861,0.10643,0.09852,0.10936,0.07939
993.18444,0.08818,0.09852,0.10649,0.09854,0.10938,0.07941
991.25593,0.08802,0.09842,0.10649,0.09852,0.10936,0.07938
989.32741,0.08792,0.09837,0.10652,0.09852,0.10929,0.07933
987.3989,0.08783,0.09834,0.10664,0.09857,0.10919,0.07926
985.47039,0.08775,0.0983,0.10679,0.09865,0.10912,0.07919
983.54187,0.08769,0.09827,0.10689,0.09866,0.10912,0.07915
981.61336,0.08765,0.09826,0.10691,0.09856,0.10917,0.0791
979.68485,0.08762,0.09825,0.10691,0.09852,0.10925,0.07904
977.75633,0.08762,0.09816,0.10698,0.09859,0.1093,0.079
975.82782,0.08763,0.098,0.10714,0.0987,0.10929,0.07899
973.89931,0.08764,0.09794,0.10739,0.0988,0.10933,0.07903
971.97079,0.0877,0.09802,0.10774,0.09895,0.10954,0.07917
970.04228,0.08786,0.09818,0.10809,0.09915,0.10986,0.07939
968.11377,0.08813,0.09843,0.10837,0.09935,0.11017,0.07972
966.18525,0.08848,0.0988,0.10862,0.09962,0.11044,0.08012
964.25674,0.08884,0.09927,0.10881,0.10001,0.11073,0.08055
962.32823,0.08923,0.09979,0.10896,0.10043,0.11116,0.08104
960.39971,0.0897,0.10034,0.1091,0.1009,0.11175,0.08161
958.4712,0.09011,0.10081,0.10927,0.10143,0.11234,0.08215
956.54269,0.0904,0.10123,0.10951,0.10196,0.1128,0.08269
954.61417,0.09075,0.1018,0.10995,0.1025,0.11326,0.08331
952.68566,0.09129,0.10254,0.11054,0.1031,0.11391,0.08401
950.75715,0.09191,0.10321,0.11105,0.10371,0.11471,0.08464
948.82863,0.09246,0.10378,0.11141,0.10431,0.11553,0.08523
946.90012,0.09301,0.10443,0.11175,0.10494,0.11627,0.08594
944.9716,0.09359,0.10512,0.11217,0.10554,0.11693,0.0867
943.04309,0.09417,0.10575,0.1126,0.10608,0.11761,0.08736
941.11458,0.09472,0.1064,0.11303,0.10656,0.11833,0.088
939.18606,0.09532,0.10704,0.11353,0.10711,0.11902,0.08868
937.25755,0.09599,0.10764,0.11408,0.10784,0.1197,0.08937
935.32904,0.0967,0.10825,0.11457,0.1086,0.12049,0.09007
933.40052,0.09743,0.10898,0.115,0.10926,0.12136,0.09083
931.47201,0.09822,0.10985,0.1155,0.10994,0.12223,0.09172
929.5435,0.09903,0.11081,0.11612,0.11078,0.12311,0.09266
927.61498,0.09988,0.11179,0.11687,0.1117,0.12403,0.09356
925.68647,0.1008,0.11272,0.11763,0.11254,0.12497,0.09449
923.75796,0.10173,0.11362,0.11838,0.11329,0.12602,0.09555
921.82944,0.10267,0.11465,0.11922,0.11409,0.12717,0.09673
919.90093,0.10362,0.11578,0.12007,0.11505,0.12827,0.09783
917.97242,0.10447,0.11679,0.12075,0.11611,0.12924,0.09877
916.0439,0.10527,0.11768,0.12141,0.1172,0.1302,0.09979
914.11539,0.10618,0.11857,0.12225,0.11827,0.13136,0.101
912.18688,0.10719,0.11953,0.12317,0.11929,0.13264,0.10222
910.25836,0.10823,0.12064,0.12412,0.12022,0.13385,0.10335
908.32985,0.10936,0.12184,0.12509,0.12116,0.13494,0.10449
906.40134,0.11053,0.12299,0.12599,0.12223,0.13609,0.10571
904.47282,0.11165,0.1242,0.12687,0.12341,0.13744,0.107
902.54431,0.11282,0.1255,0.12786,0.12463,0.13889,0.10823
900.61579,0.11411,0.12678,0.12892,0.12592,0.1404,0.10942
898.68728,0.11539,0.12799,0.13002,0.12727,0.14198,0.11074
896.75877,0.11658,0.1292,0.13112,0.12855,0.14351,0.11215
894.83025,0.11781,0.13047,0.13222,0.12977,0.14498,0.11352
892.90174,0.11917,0.13179,0.13338,0.13101,0.14641,0.11484
890.97323,0.1206,0.13307,0.13457,0.13222,0.14771,0.11606
889.04471,0.12203,0.13427,0.13573,0.13341,0.14895,0.11721
887.1162,0.12334,0.13547,0.13679,0.13468,0.15024,0.11845
885.18769,0.12459,0.1368,0.13791,0.13599,0.1515,0.11993
883.25917,0.12598,0.13833,0.13927,0.13723,0.15285,0.12161
881.33066,0.12753,0.13991,0.14069,0.13846,0.15455,0.12319
879.40215,0.12918,0.14142,0.14198,0.13976,0.15639,0.12462
877.47363,0.13088,0.14288,0.14328,0.14115,0.15807,0.12604
875.54512,0.13244,0.14427,0.14468,0.1426,0.1596,0.12743
873.61661,0.13382,0.14564,0.14616,0.14401,0.1611,0.12882
871.68809,0.13522,0.14715,0.1477,0.14536,0.16263,0.1304
869.75958,0.13678,0.14881,0.14917,0.14671,0.16425,0.13209
867.83107,0.13837,0.15046,0.15043,0.14814,0.1659,0.13362
865.90255,0.13993,0.15207,0.15172,0.14964,0.16759,0.13511
863.97404,0.1415,0.15369,0.15322,0.15117,0.16938,0.13681
862.04553,0.14306,0.15532,0.15473,0.15266,0.1712,0.13856
860.11701,0.14476,0.15694,0.15619,0.1541,0.17303,0.14024
858.1885,0.14663,0.15849,0.15771,0.15555,0.17484,0.14194
856.25998,0.1484,0.15997,0.15921,0.15709,0.17646,0.1436
854.33147,0.15001,0.16152,0.16068,0.1587,0.17801,0.14522
852.40296,0.15168,0.16312,0.16211,0.1603,0.17978,0.14688
850.47444,0.15354,0.16475,0.16356,0.16183,0.1818,0.14867
848.54593,0.15554,0.16664,0.16519,0.16332,0.18379,0.15052
846.61742,0.15756,0.16867,0.16694,0.16479,0.18552,0.15237
844.6889,0.15943,0.17046,0.16856,0.16629,0.18711,0.1542
842.76039,0.16119,0.17204,0.17012,0.1679,0.18888,0.15602
840.83188,0.16299,0.17368,0.17172,0.16958,0.19083,0.15781
838.90336,0.16486,0.17539,0.17322,0.17121,0.19277,0.15954
836.97485,0.16686,0.17713,0.17459,0.17283,0.19469,0.16126
835.04634,0.16893,0.17894,0.17599,0.17442,0.19666,0.16301
833.11782,0.17079,0.1808,0.17743,0.17583,0.19867,0.16478
831.18931,0.17239,0.18249,0.1789,0.17715,0.20053,0.16655
829.2608,0.17398,0.18394,0.18042,0.17864,0.20216,0.1683
827.33228,0.1757,0.18545,0.18198,0.18037,0.20383,0.17005
825.40377,0.17754,0.18725,0.18374,0.18219,0.20568,0.17189
823.47526,0.17941,0.18915,0.18558,0.18396,0.20756,0.17373
821.54674,0.18119,0.19098,0.18721,0.18566,0.20942,0.17546
819.61823,0.18297,0.19279,0.18868,0.18725,0.21134,0.17723
817.68972,0.18484,0.19458,0.19019,0.18873,0.21324,0.1791
815.7612,0.1868,0.19629,0.1917,0.19028,0.21504,0.18089
813.83269,0.18888,0.19802,0.1932,0.19201,0.21692,0.18258
811.90417,0.19096,0.19987,0.19482,0.19371,0.21886,0.18447
809.97566,0.19283,0.20166,0.19655,0.19515,0.2207,0.18644
808.04715,0.19453,0.20318,0.19819,0.19648,0.22255,0.18824
806.11863,0.19629,0.20461,0.19966,0.19805,0.22459,0.19001
804.19012,0.19817,0.20638,0.20103,0.19978,0.22659,0.1919
802.26161,0.20001,0.20846,0.20234,0.20146,0.22837,0.19379
800.33309,0.20186,0.21043,0.20366,0.20312,0.23013,0.19559
798.40458,0.20377,0.21215,0.20511,0.20469,0.23202,0.19728
796.47607,0.20567,0.21397,0.20688,0.2062,0.23404,0.19907
794.54755,0.20763,0.216,0.20892,0.2078,0.23619,0.20107
792.61904,0.20974,0.21783,0.21088,0.20937,0.23828,0.203
790.69053,0.21185,0.21933,0.21256,0.2109,0.2402,0.20476
788.76201,0.21386,0.22089,0.21411,0.21256,0.24214,0.20657
786.8335,0.21568,0.22263,0.21562,0.2144,0.24412,0.20846
784.90499,0.21734,0.22433,0.21709,0.21629,0.24601,0.21034
782.97647,0.21908,0.22601,0.21866,0.21794,0.24784,0.21215
781.04796,0.22082,0.22764,0.22015,0.21926,0.24964,0.21372
779.11945,0.22263,0.22912,0.22154,0.22053,0.2514,0.21518
777.19093,0.22471,0.23078,0.22324,0.22185,0.25314,0.21689
775.26242,0.22675,0.23271,0.22512,0.22314,0.25493,0.21882
773.33391,0.2285,0.23436,0.2268,0.22448,0.25676,0.22063
771.40539,0.23005,0.23553,0.22836,0.22599,0.25853,0.22206
769.47688,0.23155,0.23674,0.22996,0.22757,0.26017,0.22328
767.54836,0.23319,0.23831,0.23156,0.22899,0.26189,0.22464
765.61985,0.23494,0.24005,0.23313,0.2302,0.26381,0.2262
763.69134,0.23663,0.24157,0.23463,0.23153,0.26565,0.22781
761.76282,0.23825,0.24285,0.23609,0.23307,0.26715,0.22936
759.83431,0.23986,0.24422,0.23763,0.23451,0.2684,0.2308
757.9058,0.24143,0.24566,0.23932,0.2357,0.26976,0.23219
755.97728,0.24295,0.24687,0.24106,0.23684,0.27146,0.23372
754.04877,0.24465,0.24798,0.2428,0.23813,0.27324,0.23544
752.12026,0.24652,0.24933,0.24442,0.23957,0.2748,0.23705
750.19174,0.2482,0.25088,0.24591,0.24103,0.27629,0.23839
748.26323,0.24977,0.25244,0.24736,0.2424,0.27795,0.23992
746.33472,0.25151,0.25395,0.24864,0.24367,0.27976,0.24175
744.4062,0.25336,0.25554,0.24966,0.24488,0.28154,0.2436
742.47769,0.25518,0.25724,0.25053,0.24613,0.28313,0.24538
740.54918,0.25692,0.25888,0.25148,0.24747,0.28454,0.24697
738.62066,0.25864,0.26034,0.25269,0.24884,0.286,0.24837
736.69215,0.26028,0.2616,0.25398,0.2502,0.28777,0.24965
734.76364,0.26182,0.26268,0.25502,0.25161,0.28981,0.25087
732.83512,0.26348,0.26386,0.25594,0.25313,0.2917,0.25222
730.90661,0.26545,0.26532,0.25706,0.25463,0.29322,0.25374
728.9781,0.26762,0.26689,0.25842,0.25602,0.29459,0.25526
727.04958,0.26983,0.26852,0.25984,0.2574,0.29604,0.25679
725.12107,0.27199,0.27026,0.26127,0.25882,0.2975,0.25844
723.19255,0.27412,0.27197,0.26265,0.2602,0.29905,0.26013
721.26404,0.27597,0.27326,0.26373,0.26144,0.30063,0.26161
719.33553,0.27747,0.27413,0.2646,0.2626,0.30214,0.26286
717.40701,0.27863,0.27511,0.26546,0.26369,0.30356,0.26417
715.4785,0.27962,0.27634,0.26643,0.26469,0.30509,0.26566
713.54999,0.28061,0.27752,0.26747,0.26573,0.30669,0.26705
711.62147,0.28179,0.27871,0.2685,0.26695,0.3081,0.26825
709.69296,0.2831,0.28006,0.26947,0.2682,0.30936,0.26952
707.76445,0.28428,0.28132,0.27033,0.26925,0.31078,0.2709
705.83593,0.28539,0.28245,0.27105,0.27015,0.31226,0.27223
703.90742,0.28648,0.28351,0.27166,0.27098,0.31346,0.2734
701.97891,0.28736,0.28443,0.27228,0.27177,0.31442,0.27458
700.05039,0.28809,0.28514,0.27305,0.27251,0.3156,0.27586
698.12188,0.28898,0.28576,0.27395,0.27313,0.31714,0.27698
696.19337,0.29003,0.2865,0.27474,0.27375,0.31852,0.27784
694.26485,0.29103,0.28746,0.27535,0.27457,0.31954,0.27872
692.33634,0.292,0.28856,0.27604,0.27566,0.32059,0.2799
690.40783,0.29313,0.28965,0.27703,0.27678,0.32187,0.28132
688.47931,0.29406,0.29054,0.27809,0.27761,0.32331,0.28254
686.5508,0.29483,0.2912,0.27884,0.27823,0.32421,0.28339
684.62229,0.29555,0.29191,0.27926,0.27889,0.32494,0.2841
682.69377,0.29631,0.29294,0.27962,0.27971,0.32588,0.28498
680.76526,0.29721,0.29412,0.28015,0.28073,0.3271,0.28599
678.83674,0.29819,0.29502,0.28084,0.28184,0.3285,0.28706
676.90823,0.29905,0.29554,0.28148,0.28293,0.32957,0.28812
674.97972,0.29963,0.29605,0.28209,0.28392,0.33028,0.28902
673.0512,0.30007,0.29667,0.28275,0.28463,0.33064,0.28975
671.12269,0.3006,0.29722,0.28339,0.28507,0.33137,0.29028
669.19418,0.3014,0.29771,0.28397,0.28559,0.33268,0.29083
667.26566,0.3022,0.29825,0.28441,0.28636,0.33352,0.29166
665.33715,0.30314,0.29892,0.28523,0.28707,0.3349,0.29264
663.40864,0.304,0.29969,0.28603,0.28748,0.33593,0.29359
661.48012,0.3047,0.30035,0.28673,0.28786,0.33661,0.2944
659.55161,0.30522,0.30076,0.28769,0.28861,0.33723,0.295
657.6231,0.30548,0.30111,0.28886,0.28953,0.33825,0.29548
655.69458,0.30573,0.3017,0.28967,0.29033,0.33915,0.29615
653.76607,0.30621,0.30251,0.28991,0.29106,0.33977,0.29696
651.83756,0.30675,0.30305,0.29005,0.29173,0.3404,0.29772
649.90904,0.3071,0.30318,0.29039,0.29226,0.34148,0.29819
647.98053,0.3075,0.30342,0.29071,0.29277,0.3424,0.29855
646.05202,0.30802,0.304,0.29091,0.29329,0.34301,0.29916
644.1235,0.30854,0.30459,0.29113,0.29369,0.34356,0.30007
642.19499,0.30894,0.30502,0.29137,0.29405,0.34421,0.30091
640.26648,0.3092,0.30536,0.29143,0.29459,0.34472,0.30135
638.33796,0.30945,0.30543,0.29121,0.29525,0.34486,0.3016
636.40945,0.30962,0.30531,0.29092,0.29596,0.34502,0.3019
634.48093,0.30983,0.30562,0.29079,0.29647,0.3456,0.30246
632.55242,0.31029,0.30646,0.2909,0.29672,0.34651,0.30337
630.62391,0.31119,0.30705,0.29124,0.29712,0.3473,0.30425
628.69539,0.31206,0.30723,0.29143,0.29741,0.34762,0.30462
626.76688,0.31228,0.30756,0.29126,0.29713,0.34787,0.30465
624.83837,0.31199,0.30798,0.29118,0.29687,0.34831,0.30464
622.90985,0.31165,0.3079,0.29154,0.29698,0.34861,0.30472
620.98134,0.31171,0.3074,0.29221,0.29738,0.34886,0.30526
619.05283,0.31201,0.30723,0.29257,0.29776,0.34933,0.30604
617.12431,0.31235,0.30764,0.29252,0.29784,0.34985,0.30653
615.1958,0.31264,0.30802,0.29228,0.29775,0.35027,0.30682
613.26729,0.31289,0.30804,0.29199,0.29804,0.35088,0.30707
611.33877,0.31298,0.30784,0.29175,0.29879,0.35162,0.30703
609.41026,0.31278,0.30777,0.29183,0.29926,0.35178,0.30687
607.48175,0.31283,0.30823,0.29244,0.29916,0.35128,0.3072
605.55323,0.31349,0.30901,0.29302,0.29897,0.35114,0.30779
603.62472,0.31411,0.30958,0.29287,0.29899,0.35171,0.30817
601.69621,0.31409,0.30978,0.29253,0.2994,0.35227,0.30844
599.76769,0.31366,0.30972,0.29276,0.30032,0.35262,0.30864
597.83918,0.31351,0.30966,0.29334,0.30118,0.35304,0.30874
595.91067,0.31387,0.3097,0.29342,0.30126,0.35333,0.30882
593.98215,0.31446,0.30982,0.293,0.30092,0.3535,0.30891
592.05364,0.31481,0.31007,0.29279,0.30085,0.35402,0.30921
590.12512,0.31456,0.31033,0.29278,0.30087,0.35486,0.30981
588.19661,0.31393,0.31022,0.29259,0.30068,0.35534,0.31034
586.2681,0.31366,0.30964,0.29237,0.30036,0.35525,0.31026
584.33958,0.31367,0.3091,0.29233,0.30043,0.35509,0.30969
582.41107,0.31306,0.3088,0.29236,0.30111,0.35515,0.30935
580.48256,0.31184,0.30865,0.29238,0.30172,0.35523,0.30928
578.55404,0.31092,0.30876,0.29219,0.30184,0.35512,0.30917
576.62553,0.3108,0.30872,0.29138,0.30179,0.35496,0.30947
574.69702,0.31129,0.30816,0.2903,0.30169,0.35492,0.31045
572.7685,0.31196,0.30741,0.28974,0.30162,0.35503,0.31104
570.83999,0.31239,0.30694,0.28982,0.30183,0.35552,0.3108
568.91148,0.31235,0.30697,0.2903,0.30225,0.35614,0.31063
566.98296,0.31189,0.3072,0.29074,0.30241,0.35651,0.31067
565.05445,0.31145,0.30712,0.29057,0.30197,0.35675,0.31045
563.12594,0.3113,0.30691,0.29006,0.30121,0.35667,0.31037
561.19742,0.31105,0.30697,0.28953,0.30047,0.35604,0.31052
559.26891,0.31037,0.30719,0.28891,0.29989,0.35548,0.31042
557.3404,0.30983,0.30716,0.28864,0.29984,0.35562,0.31007
555.41188,0.3101,0.30664,0.2888,0.30022,0.3563,0.30973
553.48337,0.31049,0.30606,0.28883,0.30062,0.35693,0.30959
551.55486,0.30995,0.3058,0.28855,0.30096,0.35682,0.30954
549.62634,0.30871,0.30556,0.288,0.30095,0.35599,0.30917
547.69783,0.30763,0.30507,0.28719,0.30064,0.35522,0.30851
545.76931,0.30705,0.3045,0.28658,0.30066,0.35478,0.30822
543.8408,0.30678,0.30439,0.28683,0.30121,0.35479,0.30851
541.91229,0.30633,0.30466,0.28763,0.30181,0.3556,0.3085
539.98377,0.3057,0.30444,0.28765,0.30171,0.35652,0.30793
538.05526,0.30542,0.30377,0.2868,0.30089,0.35654,0.30753
536.12675,0.30535,0.30339,0.28621,0.30038,0.35575,0.30747
534.19823,0.30487,0.30312,0.28594,0.3007,0.35496,0.30767
532.26972,0.30421,0.30284,0.28552,0.301,0.35458,0.30815
530.34121,0.3041,0.30296,0.28536,0.30064,0.35447,0.3084
528.41269,0.30436,0.30333,0.28565,0.30003,0.35453,0.30831
526.48418,0.30406,0.30347,0.28558,0.2997,0.35454,0.30815
524.55567,0.30322,0.30325,0.28467,0.29975,0.35418,0.3079
522.62715,0.30249,0.30275,0.28385,0.3001,0.35357,0.30754
520.69864,0.3021,0.3022,0.2841,0.30044,0.3532,0.30714
518.77013,0.30179,0.30175,0.28455,0.30042,0.35332,0.30669
516.84161,0.30114,0.30124,0.28424,0.30025,0.3536,0.30627
514.9131,0.30033,0.30066,0.28376,0.30002,0.35347,0.30588
512.98459,0.30008,0.30037,0.28375,0.29985,0.35271,0.30586
511.05607,0.30012,0.30002,0.28384,0.30015,0.35148,0.30645
509.12756,0.29949,0.29915,0.28322,0.30046,0.35024,0.30689
507.19905,0.29826,0.29824,0.28169,0.3002,0.34971,0.30632
505.27053,0.29743,0.2976,0.2803,0.29931,0.35011,0.30519
503.34202,0.29754,0.29707,0.27997,0.29808,0.35099,0.30473
501.4135,0.29785,0.29687,0.27991,0.29744,0.35171,0.30505
499.48499,0.29739,0.29664,0.27916,0.29762,0.35179,0.30495
497.55648,0.2963,0.29573,0.2782,0.29774,0.35105,0.30426
495.62796,0.29537,0.29478,0.27754,0.29758,0.35022,0.30371
493.69945,0.29476,0.29444,0.27705,0.29743,0.35025,0.303
491.77094,0.29376,0.29397,0.27661,0.29729,0.35064,0.302
489.84242,0.29184,0.29299,0.27627,0.29716,0.35025,0.30126
487.91391,0.28999,0.29211,0.27609,0.29663,0.34952,0.30075
485.9854,0.28901,0.29124,0.27602,0.29552,0.34951,0.30007
484.05688,0.28808,0.28995,0.27559,0.2946,0.34938,0.299
482.12837,0.28722,0.28889,0.27458,0.29397,0.34824,0.29833
480.19986,0.28723,0.2888,0.27397,0.29323,0.34709,0.29886
478.27134,0.28747,0.2895,0.27448,0.29306,0.34635,0.29952
476.34283,0.28704,0.28986,0.27459,0.29355,0.34557,0.29902
474.41432,0.28588,0.28832,0.27298,0.29376,0.34514,0.29765
472.4858,0.2842,0.28565,0.27082,0.2933,0.34492,0.29649
470.55729,0.28279,0.28462,0.26921,0.29257,0.3442,0.29651
468.62878,0.28219,0.28513,0.26799,0.29219,0.34323,0.29673
466.70026,0.28166,0.28506,0.26697,0.29244,0.34268,0.29545
464.77175,0.28066,0.28459,0.26631,0.29264,0.34234,0.29344
462.84324,0.27964,0.28465,0.26606,0.29178,0.3414,0.29222
460.91472,0.27921,0.2848,0.26639,0.29016,0.33992,0.29191
458.98621,0.27985,0.28408,0.26714,0.28946,0.33897,0.29246
457.05769,0.28069,0.28243,0.26698,0.28955,0.33867,0.29316
455.12918,0.28003,0.28124,0.26596,0.28897,0.33842,0.29323
453.20067,0.27779,0.28116,0.26558,0.28837,0.33832,0.29283
451.27215,0.27556,0.28115,0.26541,0.28857,0.3384,0.29195
449.34364,0.27494,0.28097,0.2647,0.28857,0.33888,0.29115
447.41513,0.27521,0.28098,0.26375,0.28778,0.33996,0.29132
445.48661,0.27418,0.28065,0.26277,0.28704,0.33972,0.29181
443.5581,0.27236,0.27941,0.26191,0.2871,0.33682,0.29131
441.62959,0.27171,0.27731,0.2609,0.28762,0.33375,0.28951
439.70107,0.27146,0.27487,0.25938,0.28813,0.33308,0.28766
437.77256,0.27065,0.27336,0.25761,0.28804,0.33433,0.28711
435.84405,0.26953,0.2731,0.25575,0.28701,0.33545,0.2871
433.91553,0.26767,0.27292,0.25456,0.28616,0.33453,0.28636
431.98702,0.26528,0.27202,0.25467,0.28604,0.33179,0.28489
430.05851,0.26373,0.27069,0.25517,0.28523,0.32939,0.28318
428.12999,0.26305,0.26946,0.25462,0.28299,0.32846,0.282
426.20148,0.26106,0.26806,0.2523,0.28052,0.32822,0.28111
424.27297,0.2568,0.26656,0.24938,0.2794,0.32792,0.27935
422.34445,0.25388,0.26537,0.24793,0.27955,0.32713,0.27719
420.41594,0.25561,0.26406,0.24795,0.27997,0.32444,0.27687
418.48743,0.25859,0.26181,0.24762,0.28022,0.32075,0.27882
416.55891,0.25764,0.25883,0.24663,0.27936,0.32,0.27968
414.6304,0.25311,0.25747,0.24653,0.27729,0.32194,0.27702
412.70188,0.24835,0.25884,0.24717,0.27499,0.32192,0.27248
410.77337,0.24564,0.25976,0.24659,0.27212,0.31935,0.26849
408.84486,0.24448,0.258,0.24461,0.27019,0.31846,0.26598
406.91634,0.24189,0.25584,0.24291,0.27213,0.32054,0.26472
404.98783,0.23838,0.25581,0.24218,0.27599,0.32274,0.26462
403.05932,0.23823,0.25808,0.24205,0.27714,0.32322,0.26622
401.1308,0.24032,0.26042,0.24278,0.27428,0.32127,0.26916
399.20229,0.24052,0.2608,0.24382,0.26968,0.3173,0.27146
