Test time_s,Standard travel_mm,Standard force_N
129.288,5.0905718,0.601872
129.42,5.0906314,0.6159
129.552,5.0907312,0.604016
129.672,5.0908308,0.60353
129.804,5.0909304,0.614148
129.936,5.09105,0.59392
130.068,5.0911496,0.615866
130.188,5.0912094,0.617192
130.32,5.091329,0.600418
130.452,5.0914286,0.626724
130.572,5.0915482,0.617744
130.704,5.0916278,0.61202
130.836,5.0917474,0.617462
130.968,5.0918272,0.618916
131.088,5.0919268,0.610012
131.22,5.0920464,0.61798
131.352,5.092126,0.618002
131.472,5.0922258,0.615192
131.604,5.0923452,0.629726
131.736,5.092425,0.62014
131.868,5.0925046,0.617974
131.988,5.0926242,0.630102
132.12,5.0927438,0.613856
132.252,5.0928236,0.61528
132.372,5.0929232,0.624472
132.504,5.0930428,0.610688
132.636,5.0931424,0.623338
132.768,5.093242,0.627528
132.888,5.0933218,0.612088
133.02,5.0934014,0.628106
133.152,5.093521,0.621702
133.272,5.0936604,0.619902
133.404,5.0937202,0.631038
133.536,5.0938,0.620388
133.668,5.0939196,0.626632
133.788,5.0939794,0.63388
133.92,5.0941586,0.62054
134.052,5.0941986,0.632716
134.172,5.0942782,0.6285
134.304,5.0944376,0.621482
134.436,5.0945572,0.633258
134.568,5.094617,0.626478
134.688,5.0947166,0.62934
134.82,5.0948162,0.622892
134.952,5.0949358,0.620744
135.072,5.0950354,0.622018
135.204,5.0951352,0.62622
135.336,5.0952148,0.62814
135.468,5.0953144,0.627732
135.588,5.0954142,0.634148
135.72,5.0955536,0.628972
135.852,5.0956334,0.626352
135.972,5.095713,0.640212
136.104,5.0958126,0.626522
136.236,5.0958724,0.628608
136.368,5.096012,0.629998
136.488,5.0961514,0.622654
136.62,5.096271,0.630554
136.752,5.0963108,0.633018
136.872,5.0964104,0.615976
137.004,5.09653,0.647262
137.136,5.0966298,0.634082
137.268,5.0967294,0.633208
137.388,5.096809,0.649222
137.52,5.0968888,0.622622
137.652,5.0969884,0.643224
137.772,5.097088,0.641842
137.904,5.0972474,0.62459
138.036,5.0973272,0.639492
138.168,5.097387,0.636688
138.288,5.0974866,0.631814
138.42,5.0976062,0.642074
138.552,5.0977856,0.631782
138.672,5.0978254,0.631972
138.804,5.097905,0.640734
138.936,5.0980246,0.633356
139.068,5.0981442,0.64099
139.188,5.098204,0.64448
139.32,5.0983434,0.636864
139.452,5.0984032,0.63276
139.572,5.0985028,0.64654
139.704,5.0986424,0.633872
139.836,5.0987022,0.644172
139.968,5.0988218,0.639362
140.088,5.0989214,0.631208
140.22,5.099021,0.651398
140.352,5.0991406,0.644762
140.472,5.0992602,0.629268
140.604,5.0993,0.655556
140.736,5.0993996,0.635944
140.868,5.0994992,0.650714
140.988,5.099599,0.653786
141.12,5.0997384,0.640796
141.252,5.0998182,0.650212
141.372,5.0998978,0.650952
141.504,5.0999974,0.63432
141.636,5.1000972,0.64922
141.768,5.1002166,0.648124
141.888,5.1003164,0.642882
142.02,5.100416,0.653154
142.152,5.1004956,0.651964
142.272,5.1005754,0.640758
142.404,5.100695,0.652722
142.536,5.1007946,0.650086
142.668,5.1009142,0.637364
142.788,5.1010138,0.651324
142.92,5.1010934,0.65345
143.052,5.1011532,0.64285
143.172,5.1013126,0.651836
143.304,5.101492,0.646568
143.436,5.1015318,0.652254
143.568,5.1015718,0.658978
143.688,5.1016914,0.647692
143.82,5.1018308,0.649264
143.952,5.1019106,0.648044
144.072,5.1019902,0.641628
144.204,5.1021098,0.651446
144.336,5.1022294,0.66299
144.468,5.1022892,0.65448
144.588,5.1024286,0.664058
144.72,5.1025084,0.66093
144.852,5.1026478,0.650306
144.972,5.1026876,0.666012
145.104,5.1027874,0.650646
145.236,5.102887,0.656024
145.368,5.1030264,0.653318
145.488,5.1031062,0.657756
145.62,5.1031858,0.657846
145.752,5.1033054,0.66142
145.872,5.1035048,0.657102
146.004,5.1035446,0.651452
146.136,5.1035646,0.656154
146.268,5.1036642,0.649556
146.388,5.1038036,0.65421
146.52,5.1039032,0.661028
146.652,5.1040228,0.655362
146.772,5.1041026,0.660366
146.904,5.1041822,0.66604
147.036,5.104262,0.66572
147.168,5.1044014,0.667938
147.288,5.1045012,0.6637
147.42,5.1045808,0.659986
147.552,5.1046804,0.66133
147.672,5.1047402,0.65954
147.804,5.1048996,0.661562
147.936,5.1050392,0.66447
148.068,5.105099,0.66332
148.188,5.1051588,0.666426
148.32,5.1052782,0.667374
148.452,5.1054178,0.680304
148.572,5.1054974,0.673342
148.704,5.1055972,0.666414
148.836,5.1056968,0.662696
148.968,5.1058164,0.668016
149.088,5.1059358,0.663258
149.22,5.1059956,0.67816
149.352,5.1060954,0.675158
149.472,5.1062148,0.666502
149.604,5.1062946,0.674024
149.736,5.1063942,0.662742
149.868,5.1065138,0.664124
149.988,5.1066134,0.676306
150.12,5.1066932,0.66755
150.252,5.1067728,0.665742
150.372,5.1068724,0.673188
150.504,5.107032,0.67267
150.636,5.1070916,0.674614
150.768,5.1071914,0.66751
150.888,5.107291,0.666432
151.02,5.1073906,0.668622
151.152,5.1075102,0.673274
151.272,5.1075898,0.669048
151.404,5.1076896,0.669762
151.536,5.1077892,0.676804
151.668,5.1078688,0.678898
151.788,5.1079884,0.680848
151.92,5.108088,0.67388
152.052,5.1081878,0.677516
152.172,5.1082674,0.682446
152.304,5.1083472,0.672968
152.436,5.1084468,0.67164
152.568,5.108646,0.673528
152.688,5.1087058,0.673584
152.82,5.1087856,0.679636
152.952,5.1088852,0.676598
153.072,5.1089848,0.675496
153.204,5.1090844,0.679432
153.336,5.109184,0.67908
153.468,5.1093036,0.677236
153.588,5.1093834,0.683034
153.72,5.109483,0.678678
153.852,5.1096026,0.674422
153.972,5.1096822,0.68908
154.104,5.109782,0.677096
154.236,5.1099014,0.675308
154.368,5.1099812,0.686376
154.488,5.1101008,0.67852
154.62,5.1102004,0.680936
154.752,5.1102802,0.686762
154.872,5.1103798,0.683018
155.004,5.1104794,0.680296
155.136,5.110579,0.680464
155.268,5.1106786,0.676116
155.388,5.1107982,0.684504
155.52,5.110878,0.69015
155.652,5.1110174,0.67984
155.772,5.1110972,0.689434
155.904,5.111157,0.68268
156.036,5.1112764,0.68246
156.168,5.1113762,0.689632
156.288,5.1114758,0.681576
156.42,5.1115356,0.679758
156.552,5.111695,0.686216
156.672,5.1117746,0.682548
156.804,5.1118942,0.679862
156.936,5.111974,0.687032
157.068,5.1120138,0.68748
157.188,5.1121732,0.695652
157.32,5.1123526,0.684664
157.452,5.1123924,0.685514
157.572,5.1124522,0.695052
157.704,5.1125518,0.685084
157.836,5.1126914,0.680778
157.968,5.112791,0.691786
158.088,5.1128706,0.692248
158.22,5.1129902,0.69172
158.352,5.1131098,0.696416
158.472,5.1131896,0.693488
158.604,5.1132892,0.69696
158.736,5.1134088,0.70102
158.868,5.1134884,0.68094
158.988,5.1135682,0.688986
159.12,5.1136678,0.696354
159.252,5.1137874,0.682994
159.372,5.113867,0.69251
159.504,5.1139866,0.697442
159.636,5.1140464,0.692406
159.768,5.1142058,0.701228
159.888,5.1142656,0.70242
160.02,5.1143652,0.686856
160.152,5.114465,0.7076
160.272,5.1145844,0.696124
160.404,5.1146642,0.693994
160.536,5.1147838,0.702254
160.668,5.1149232,0.696792
160.788,5.114963,0.703334
160.92,5.1150428,0.706446
161.052,5.1151424,0.687506
161.172,5.115282,0.69449
161.304,5.1153816,0.699912
161.436,5.1154612,0.683008
161.568,5.115561,0.708086
161.688,5.1156406,0.698386
161.82,5.1157402,0.690726
161.952,5.1159396,0.715042
162.072,5.1159594,0.705822
162.204,5.1160592,0.695286
162.336,5.1161786,0.712106
162.468,5.1162982,0.694424
162.588,5.116378,0.699972
162.72,5.1164776,0.70872
162.852,5.1165772,0.688916
162.972,5.1166768,0.689426
163.104,5.1167766,0.707298
163.236,5.1168762,0.701316
163.368,5.1169758,0.718536
163.488,5.1170954,0.703684
163.62,5.117195,0.700574
163.752,5.1172746,0.713376
163.872,5.1173544,0.702018
164.004,5.117494,0.70674
164.136,5.1175936,0.712894
164.268,5.1176534,0.705094
164.388,5.117733,0.707228
164.52,5.1178526,0.708728
164.652,5.117992,0.707426
164.772,5.1180518,0.709108
164.904,5.1181316,0.711566
165.036,5.1182512,0.704902
165.168,5.1183708,0.711208
165.288,5.1184704,0.712302
165.42,5.11857,0.70413
165.552,5.1186496,0.71677
165.672,5.1187094,0.709648
165.804,5.118849,0.70516
165.936,5.1189884,0.718878
166.068,5.1190882,0.70875
166.188,5.1191478,0.71195
166.32,5.1192276,0.72437
166.452,5.1193074,0.710854
166.572,5.1194866,0.715006
166.704,5.1196062,0.71997
166.836,5.119646,0.710486
166.968,5.1197856,0.726258
167.088,5.1198652,0.720906
167.22,5.119965,0.70922
167.352,5.1200646,0.721594
167.472,5.1201642,0.714914
167.604,5.1202838,0.717706
167.736,5.1203834,0.721964
167.868,5.1204632,0.715438
167.988,5.1205628,0.716714
168.12,5.1206824,0.719732
168.252,5.120782,0.721814
168.372,5.1208616,0.716744
168.504,5.1209612,0.72683
168.636,5.1210808,0.717738
168.768,5.1212204,0.72237
168.888,5.1212602,0.723902
169.02,5.12134,0.715056
169.152,5.1214396,0.725058
169.272,5.1215392,0.717028
169.404,5.1216786,0.717914
169.536,5.1217384,0.727642
169.668,5.121858,0.711906
169.788,5.1219776,0.71505
169.92,5.1220772,0.7278
170.052,5.122157,0.711076
170.172,5.1222566,0.71708
170.304,5.1223562,0.732922
170.436,5.1224558,0.717794
170.568,5.1225556,0.732334
170.688,5.1226552,0.73127
170.82,5.1227548,0.713356
170.952,5.1228544,0.731018
171.072,5.1229342,0.725256
171.204,5.1230536,0.71312
171.336,5.1231732,0.740206
171.468,5.123273,0.72762
171.588,5.1233526,0.724528
171.72,5.1234522,0.74002
171.852,5.1235518,0.720188
171.972,5.1236516,0.730356
172.104,5.1237512,0.730146
172.236,5.1238508,0.717222
172.368,5.1239902,0.735256
172.488,5.12405,0.7316
172.62,5.1241498,0.726826
172.752,5.1242494,0.74763
172.872,5.124349,0.735284
173.004,5.1244884,0.72264
173.136,5.1245682,0.743186
173.268,5.124648,0.72666
173.388,5.1247476,0.725296
173.52,5.1248672,0.74816
173.652,5.1249668,0.72404
173.772,5.1250464,0.725982
173.904,5.1251462,0.744052
174.036,5.1252458,0.722278
174.168,5.1253654,0.742686
174.288,5.125445,0.744606
174.42,5.1255646,0.726422
174.552,5.1256642,0.743034
174.672,5.1257838,0.746156
174.804,5.1258436,0.724656
174.936,5.1259432,0.743352
175.068,5.126003,0.733378
175.188,5.1261424,0.732382
175.32,5.126262,0.748612
175.452,5.1263816,0.733598
175.572,5.1264414,0.737868
175.704,5.1265012,0.744222
175.836,5.1266008,0.740154
175.968,5.1267204,0.728014
176.088,5.1269196,0.739994
176.22,5.1269596,0.73204
176.352,5.1270192,0.74339
176.472,5.1271388,0.741512
176.604,5.1272584,0.734578
176.736,5.127358,0.75021
176.868,5.1274578,0.738984
176.988,5.1275574,0.742196
177.12,5.127657,0.74486
177.252,5.1277366,0.744086
177.372,5.1278364,0.745234
177.504,5.1279558,0.74712
177.636,5.1280556,0.743656
177.768,5.1281552,0.747956
177.888,5.1282348,0.753252
178.02,5.1283544,0.736324
178.152,5.128454,0.744524
178.272,5.1285538,0.749158
178.404,5.1286334,0.739068
178.536,5.128733,0.749404
178.668,5.1288526,0.742272
178.788,5.1289324,0.737602
178.92,5.129052,0.751612
179.052,5.1291516,0.745584
179.172,5.1292312,0.73849
179.304,5.1293508,0.750226
179.436,5.1294504,0.73883
179.568,5.12955,0.754186
179.688,5.1296298,0.754376
179.82,5.1297494,0.749492
179.952,5.129829,0.754566
180.072,5.1299288,0.755968
180.204,5.1300482,0.751818
180.336,5.130148,0.756788
180.468,5.1302276,0.75027
180.588,5.1303074,0.742544
180.72,5.1305066,0.755506
180.852,5.1305664,0.748006
180.972,5.1306062,0.750858
181.104,5.1307458,0.754406
181.236,5.1308454,0.748864
181.368,5.130945,0.755122
181.488,5.1310446,0.761828
181.62,5.1311642,0.749026
181.752,5.131244,0.759024
181.872,5.1313436,0.766144
182.004,5.1314432,0.753176
182.136,5.131523,0.769074
182.268,5.1316624,0.756794
182.388,5.1317422,0.752488
182.52,5.1318418,0.75765
182.652,5.1319414,0.75059
182.772,5.132061,0.749422
182.904,5.1321606,0.762534
183.036,5.1322204,0.758258
183.168,5.1323002,0.76474
183.288,5.1324396,0.766106
183.42,5.1325392,0.759454
183.552,5.1326588,0.75723
183.672,5.1327784,0.763562
183.804,5.1328182,0.753784
183.936,5.132898,0.758696
184.068,5.1330374,0.76648
184.188,5.133177,0.747676
184.32,5.1332168,0.761488
184.452,5.1333164,0.771058
184.572,5.133416,0.760896
184.704,5.1335556,0.76446
184.836,5.1336552,0.768512
184.968,5.133715,0.761678
185.088,5.1337946,0.7696
185.22,5.1339142,0.764284
185.352,5.1340736,0.77596
185.472,5.1341334,0.7721
185.604,5.1342132,0.761844
185.736,5.1343328,0.77537
185.868,5.1344522,0.766906
185.988,5.134532,0.761416
186.12,5.1346516,0.768476
186.252,5.1347312,0.761692
186.372,5.134831,0.759608
186.504,5.1349106,0.773138
186.636,5.1350502,0.768782
186.768,5.1351498,0.772042
186.888,5.1352294,0.77679
187.02,5.1353292,0.76784
187.152,5.1354686,0.775396
187.272,5.1355284,0.77983
187.404,5.135608,0.769406
187.536,5.1357676,0.765918
187.668,5.1358074,0.77466
187.788,5.135907,0.767286
187.92,5.1360464,0.770078
188.052,5.1361262,0.778158
188.172,5.136206,0.77354
188.304,5.1363056,0.780216
188.436,5.1364252,0.775308
188.568,5.1365646,0.764516
188.688,5.1366244,0.782522
188.82,5.1367042,0.766742
188.952,5.1368236,0.768044
189.072,5.1369034,0.778526
189.204,5.137003,0.764372
189.336,5.1371226,0.77249
189.468,5.1372422,0.779576
189.588,5.1373218,0.76843
189.72,5.1374216,0.784254
189.852,5.1375012,0.773414
189.972,5.1376008,0.767468
190.104,5.1377802,0.7784
190.236,5.13782,0.776438
190.368,5.1379196,0.785782
190.488,5.1380194,0.78992
190.62,5.138119,0.788268
190.752,5.1382186,0.773376
190.872,5.1383182,0.794104
191.004,5.1384178,0.779044
191.136,5.1385374,0.768762
191.268,5.138657,0.788808
191.388,5.1387168,0.776938
191.52,5.1388164,0.776918
191.652,5.138936,0.78874
191.772,5.1389758,0.786242
191.904,5.1391154,0.779672
192.036,5.139235,0.782266
192.168,5.1393346,0.777148
192.288,5.1394342,0.78135
192.42,5.139494,0.78171
192.552,5.1396334,0.780702
192.672,5.1397132,0.78481
192.804,5.1398328,0.784708
192.936,5.1399324,0.786674
193.068,5.140052,0.789484
193.188,5.1401316,0.784648
193.32,5.1402114,0.788392
193.452,5.140331,0.779198
193.572,5.1404106,0.781974
193.704,5.1405102,0.779704
193.836,5.14061,0.782354
193.968,5.1407294,0.781338
194.088,5.1407892,0.781494
194.22,5.1409088,0.789286
194.352,5.1410084,0.784298
194.472,5.1410882,0.78926
194.604,5.1412078,0.795598
194.736,5.1413472,0.78282
194.868,5.1414468,0.801444
194.988,5.1415266,0.794018
195.12,5.1416262,0.790966
195.252,5.1417258,0.79953
195.372,5.1418056,0.794472
195.504,5.1419252,0.780386
195.636,5.1420248,0.79455
195.768,5.1421244,0.785276
195.888,5.1422042,0.791262
196.02,5.1423436,0.801496
196.152,5.1424234,0.779964
196.272,5.142523,0.797734
196.404,5.1426026,0.792656
196.536,5.1427222,0.786686
196.668,5.1428418,0.797928
196.788,5.1429414,0.785772
196.92,5.1430212,0.783846
197.052,5.143081,0.800818
197.172,5.1432006,0.787942
197.304,5.1433002,0.795656
197.436,5.1434198,0.800048
197.568,5.1435194,0.794026
197.688,5.143619,0.804892
197.82,5.1436986,0.801672
197.952,5.1438382,0.796154
198.072,5.1439178,0.799684
198.204,5.1439976,0.796208
198.336,5.1440774,0.790816
198.468,5.1442368,0.808746
198.588,5.1442966,0.795862
198.72,5.1443962,0.796862
198.852,5.1445158,0.807216
198.972,5.1445954,0.804254
199.104,5.1446752,0.799866
199.236,5.1447948,0.806914
199.368,5.1449342,0.789042
199.488,5.144994,0.797348
199.62,5.1451136,0.803702
199.752,5.1451932,0.787336
199.872,5.1453128,0.802936
200.004,5.1454324,0.797734
200.136,5.145532,0.79531
200.268,5.1455918,0.806808
200.388,5.1456914,0.803988
200.52,5.145811,0.808
200.652,5.1459306,0.804222
200.772,5.1460302,0.801946
200.904,5.14607,0.802122
201.036,5.1462294,0.810316
201.168,5.1463092,0.79932
201.288,5.1464288,0.80068
201.42,5.1465084,0.8054
201.552,5.1466082,0.794368
201.672,5.1466878,0.803742
201.804,5.1468074,0.809508
201.936,5.146907,0.79904
202.068,5.1470066,0.807552
202.188,5.1471262,0.811354
202.32,5.1472258,0.797964
202.452,5.1473056,0.816492
202.572,5.1474052,0.811874
202.704,5.1475048,0.795818
202.836,5.1475846,0.819358
202.968,5.1477042,0.80284
203.088,5.147764,0.802084
203.22,5.1478636,0.808406
203.352,5.148003,0.799296
203.472,5.1481226,0.80715
203.604,5.1482024,0.819812
203.736,5.1482422,0.808974
203.868,5.1483816,0.815978
203.988,5.1485412,0.810608
204.12,5.1486208,0.805758
204.252,5.1487006,0.823264
204.372,5.1488002,0.806932
204.504,5.1488998,0.803388
204.636,5.1489994,0.817642
204.768,5.149099,0.80284
204.888,5.1491988,0.81426
205.02,5.1493182,0.813264
205.152,5.149398,0.808262
205.272,5.1494776,0.814558
205.404,5.1495972,0.814366
205.536,5.1496968,0.808588
205.668,5.1497966,0.825152
205.788,5.1498962,0.81409
205.92,5.1500158,0.805792
206.052,5.1500756,0.81812
206.172,5.1501752,0.812376
206.304,5.1503146,0.815368
206.436,5.1503944,0.814844
206.568,5.150514,0.810262
206.688,5.1505936,0.809878
206.82,5.1506932,0.821886
206.952,5.150773,0.82328
207.072,5.1508528,0.815972
207.204,5.1510122,0.824706
207.336,5.1511316,0.82175
207.468,5.1511914,0.819568
207.588,5.1512512,0.82294
207.72,5.1513508,0.814344
207.852,5.1514904,0.821634
207.972,5.15161,0.809028
208.104,5.1516896,0.815382
208.236,5.1518092,0.829612
208.368,5.151869,0.821558
208.488,5.1519686,0.827156
208.62,5.152148,0.829194
208.752,5.1522078,0.815316
208.872,5.1522676,0.82914
209.004,5.1523672,0.821762
209.136,5.1524868,0.817062
209.268,5.1526262,0.826658
209.388,5.152686,0.827156
209.52,5.1528056,0.810594
209.652,5.1528854,0.823604
209.772,5.152985,0.815934
209.904,5.1531046,0.809506
210.036,5.1532042,0.83282
210.168,5.1532838,0.825246
210.288,5.1533636,0.819328
210.42,5.1534632,0.835434
210.552,5.1535828,0.823216
210.672,5.1537222,0.819096
210.804,5.153782,0.82904
210.936,5.1538816,0.812074
211.068,5.1539814,0.83843
211.188,5.154081,0.832676
211.32,5.1541806,0.813764
211.452,5.1542802,0.848282
211.572,5.1543998,0.837126
211.704,5.1544796,0.825614
211.836,5.1545592,0.83805
211.968,5.1547186,0.82125
212.088,5.1547784,0.818816
212.22,5.154878,0.834838
212.352,5.1549778,0.829896
212.472,5.1550574,0.83185
212.604,5.155197,0.838398
212.736,5.1553164,0.820694
212.868,5.1553564,0.832604
212.988,5.155436,0.835964
213.12,5.1555158,0.822174
213.252,5.1557548,0.840242
213.372,5.1558546,0.835538
213.504,5.1558744,0.821154
213.636,5.1559342,0.845216
213.768,5.1560936,0.834576
213.888,5.1562132,0.828496
214.02,5.156293,0.846614
214.152,5.1563528,0.825578
214.272,5.1564524,0.822988
214.404,5.1566118,0.84967
214.536,5.1566716,0.82804
214.668,5.1567512,0.847612
214.788,5.1569106,0.848646
214.92,5.1569704,0.821324
215.052,5.1571298,0.84402
215.172,5.1571698,0.835612
215.304,5.1572694,0.831242
215.436,5.157369,0.846068
215.568,5.1574886,0.83822
215.688,5.1575882,0.833408
215.82,5.157668,0.85174
215.952,5.1577876,0.832086
216.072,5.1578672,0.840914
216.204,5.1579668,0.848822
216.336,5.1580864,0.836964
216.468,5.158186,0.835326
216.588,5.1582858,0.839724
216.72,5.1583654,0.82962
216.852,5.158485,0.847242
216.972,5.1585448,0.843276
217.104,5.1586244,0.841028
217.236,5.158764,0.849234
217.368,5.1589234,0.841312
217.488,5.1589632,0.841598
217.62,5.1590828,0.856076
217.752,5.1591426,0.838638
217.872,5.159282,0.83473
218.004,5.1594216,0.851432
218.136,5.1594614,0.841224
218.268,5.159581,0.851658
218.388,5.1596606,0.852798
218.52,5.1598202,0.837086
218.652,5.15986,0.846266
218.772,5.1599596,0.850792
218.904,5.1600792,0.84467
219.036,5.1601988,0.857778
219.168,5.1602586,0.847226
219.288,5.160398,0.851884
219.42,5.1604778,0.850974
219.552,5.1605574,0.846976
219.672,5.160657,0.846222
219.804,5.1607766,0.850122
219.936,5.1608762,0.845136
220.068,5.160976,0.842884
220.188,5.1610556,0.855474
220.32,5.1611752,0.848636
220.452,5.161255,0.850094
220.572,5.1613744,0.855704
220.704,5.1614742,0.848366
220.836,5.1615738,0.851332
220.968,5.1616734,0.862178
221.088,5.161773,0.843854
221.22,5.1618726,0.859198
221.352,5.1619722,0.851274
221.472,5.162052,0.841354
221.604,5.1621716,0.86396
221.736,5.1622314,0.85137
221.868,5.1623708,0.860864
221.988,5.1625104,0.862248
222.12,5.1625702,0.84896
222.252,5.1626498,0.858266
222.372,5.1627296,0.866828
222.504,5.162869,0.855002
222.636,5.1629886,0.856472
